Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,825189606,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,392513395,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,1551765706,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,3795041137,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,,,75008015,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,451583450,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,62247962,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,1515795600,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,339420865,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,90336420,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,141881570,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,1601375,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,162969396,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,207894499,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,20346230370,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,,,47264798,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,0,,,,0,,1158682580,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,2125493928,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,263617848,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,706786598,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,1245520201,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,404344673,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,1015054623,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,208249593,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,249517967,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,900922733,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,0,,,,0,,1185994018,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,208618389,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,0,,,,0,,227831510,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,3057376260,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,0,,,,0,,801661142,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,793645314,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,0,,,,0,,1197293986,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,,,975079040,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,0,,,,0,,320925366,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,0,,545769648,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,0,,,,0,,5254702184,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,31581864796,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,0,,,,0,,42011767451,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,0,,2056592310,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,0,,,,0,,1142404726,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,,,6925833725,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,29,Organic chemicals,1,No Quantity,0,,,,0,,2928794577,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,0,,990531103,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,30,Pharmaceutical products,1,No Quantity,0,,,,0,,545848032,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,1904390578,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,31,Fertilizers,1,No Quantity,0,,,,0,,406043512,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,1589100284,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,0,,,,0,,546150740,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,1338121405,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,0,,,,0,,779347275,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,604447901,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,1045706687,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,514091305,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,57595552,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,112025443,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,11008366,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,87270413,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,1249119,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,2669909674,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,0,,,,0,,4926358709,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,9210566829,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,39,Plastics and articles thereof,1,No Quantity,0,,,,0,,2587555664,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,2351267493,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,40,Rubber and articles thereof,1,No Quantity,0,,,,0,,6381284605,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,505382855,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,41,Raw hides and skins (other than furskins) and leather,1,No Quantity,0,,,,0,,83307315,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,445274384,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,0,,,,0,,597266199,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,10971530,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,0,,,,0,,318846,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,447967231,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,4435145431,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,7007687,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,45,Cork and articles of cork,1,No Quantity,0,,,,0,,174864,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,0,,,,0,,1600815,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,0,,,,0,,80575107,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1,No Quantity,0,,,,0,,1770438216,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,1,No Quantity,0,,,,0,,2649365184,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,0,,,,0,,1524576403,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,0,,,,0,,4483133145,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,197717832,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,0,,,,0,,35198922,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,5768906,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,50,Silk,1,No Quantity,0,,,,0,,662190,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,124294121,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1,No Quantity,0,,,,0,,669973,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,0,,2396848984,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,52,Cotton,1,No Quantity,0,,,,,,810933536,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,0,,69633474,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1,No Quantity,0,,,,,,12204003,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,1745027722,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,0,,,,0,,871707712,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,1485471944,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,55,Man-made staple fibres,1,No Quantity,0,,,,0,,2177394682,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,530411102,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1,No Quantity,0,,,,0,,170712702,,,0
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,0,,75742723,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,57,Carpets and other textile floor coverings,1,No Quantity,0,,,,0,,71471408,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,370841068,,,4
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,0,,,,0,,48832138,,,4
H5,2018,2018,2018,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,0,,712043691,,,0
H5,2018,2018,2018,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",1,No Quantity,0,,,,0,,159802487,,,0
H5,2018,2018,2018,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,01,Animals; live,1,No Quantity,0,,,,0,,53331466,,,0
H5,2018,2018,2018,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,01,Animals; live,1,No Quantity,0,,,,0,,69192627,,,4
H5,2018,2018,2018,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,01,Animals; live,1,No Quantity,0,,,,0,,1853404896,,,4
H5,2018,2018,2018,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,01,Animals; live,1,No Quantity,0,,,,0,,56280199,,,4
H5,2018,2018,2018,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,0,,,,0,,786337944,,,0
H5,2018,2018,2018,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,0,,,,0,,55096995,,,0
H5,2018,2018,2018,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,0,,,,0,,5165139726,,,4
H5,2018,2018,2018,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,0,,,,0,,2477816068,,,4
H5,2018,2018,2018,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0,,56645986,,,0
H5,2018,2018,2018,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0,,313787801,,,0
H5,2018,2018,2018,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0,,5515039217,,,0
H5,2018,2018,2018,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0,,507109215,,,0
H5,2018,2018,2018,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0,,276300529,,,0
H5,2018,2018,2018,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0,,615659540,,,0
H5,2018,2018,2018,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0,,4439066497,,,0
H5,2018,2018,2018,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0,,3879306261,,,4
H5,2018,2018,2018,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0,,7294200,,,0
H5,2018,2018,2018,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0,,53398381,,,4
H5,2018,2018,2018,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0,,267121231,,,4
